Time,Close
01.11.2004 16:00:00.000,1.33380
02.11.2004 16:00:00.000,1.33040
03.11.2004 16:00:00.000,1.33400
04.11.2004 16:00:00.000,1.34110
05.11.2004 16:00:00.000,1.32180
06.11.2004 16:00:00.000,1.32180
07.11.2004 16:00:00.000,1.32180
08.11.2004 16:00:00.000,1.31230
09.11.2004 16:00:00.000,1.31320
10.11.2004 16:00:00.000,1.30320
11.11.2004 16:00:00.000,1.29750
12.11.2004 16:00:00.000,1.30230
13.11.2004 16:00:00.000,1.30230
14.11.2004 16:00:00.000,1.30230
15.11.2004 16:00:00.000,1.31400
16.11.2004 16:00:00.000,1.29990
17.11.2004 16:00:00.000,1.30330
18.11.2004 16:00:00.000,1.30330
19.11.2004 16:00:00.000,1.30200
20.11.2004 16:00:00.000,1.30200
21.11.2004 16:00:00.000,1.30200
22.11.2004 16:00:00.000,1.31710
23.11.2004 16:00:00.000,1.31110
24.11.2004 16:00:00.000,1.30420
25.11.2004 16:00:00.000,1.30700
26.11.2004 16:00:00.000,1.30050
27.11.2004 16:00:00.000,1.30050
28.11.2004 16:00:00.000,1.30050
29.11.2004 16:00:00.000,1.30410
30.11.2004 16:00:00.000,1.29620
01.12.2004 16:00:00.000,1.30040
02.12.2004 16:00:00.000,1.31110
03.12.2004 16:00:00.000,1.30420
04.12.2004 16:00:00.000,1.30420
05.12.2004 16:00:00.000,1.30420
06.12.2004 16:00:00.000,1.29730
07.12.2004 16:00:00.000,1.30710
08.12.2004 16:00:00.000,1.30900
09.12.2004 16:00:00.000,1.31630
10.12.2004 16:00:00.000,1.31510
11.12.2004 16:00:00.000,1.31510
12.12.2004 16:00:00.000,1.31510
13.12.2004 16:00:00.000,1.31350
14.12.2004 16:00:00.000,1.32610
15.12.2004 16:00:00.000,1.32680
16.12.2004 16:00:00.000,1.33230
17.12.2004 16:00:00.000,1.33570
18.12.2004 16:00:00.000,1.33570
19.12.2004 16:00:00.000,1.33570
20.12.2004 16:00:00.000,1.33070
21.12.2004 16:00:00.000,1.32110
22.12.2004 16:00:00.000,1.30710
23.12.2004 16:00:00.000,1.30990
24.12.2004 16:00:00.000,1.30620
25.12.2004 16:00:00.000,1.30620
26.12.2004 16:00:00.000,1.30620
27.12.2004 16:00:00.000,1.30900
28.12.2004 16:00:00.000,1.29380
29.12.2004 16:00:00.000,1.29280
31.12.2004 16:00:00.000,1.29480
01.01.2005 16:00:00.000,1.28770
02.01.2005 16:00:00.000,1.28770
03.01.2005 16:00:00.000,1.28770
04.01.2005 16:00:00.000,1.28100
05.01.2005 16:00:00.000,1.28680
06.01.2005 16:00:00.000,1.28880
07.01.2005 16:00:00.000,1.27840
08.01.2005 16:00:00.000,1.27150
09.01.2005 16:00:00.000,1.27150
10.01.2005 16:00:00.000,1.27150
11.01.2005 16:00:00.000,1.27600
12.01.2005 16:00:00.000,1.27090
13.01.2005 16:00:00.000,1.28950
14.01.2005 16:00:00.000,1.29530
15.01.2005 16:00:00.000,1.29900
16.01.2005 16:00:00.000,1.29900
17.01.2005 16:00:00.000,1.29900
18.01.2005 16:00:00.000,1.30150
19.01.2005 16:00:00.000,1.29170
20.01.2005 16:00:00.000,1.30000
21.01.2005 16:00:00.000,1.29470
22.01.2005 16:00:00.000,1.31330
23.01.2005 16:00:00.000,1.31330
24.01.2005 16:00:00.000,1.31330
25.01.2005 16:00:00.000,1.31200
26.01.2005 16:00:00.000,1.30650
27.01.2005 16:00:00.000,1.32660
28.01.2005 16:00:00.000,1.33040
29.01.2005 16:00:00.000,1.32490
30.01.2005 16:00:00.000,1.32490
31.01.2005 16:00:00.000,1.32490
01.02.2005 16:00:00.000,1.33660
02.02.2005 16:00:00.000,1.33620
03.02.2005 16:00:00.000,1.33350
04.02.2005 16:00:00.000,1.33750
05.02.2005 16:00:00.000,1.32360
06.02.2005 16:00:00.000,1.32360
07.02.2005 16:00:00.000,1.32360
08.02.2005 16:00:00.000,1.32790
09.02.2005 16:00:00.000,1.33060
10.02.2005 16:00:00.000,1.31490
11.02.2005 16:00:00.000,1.31870
12.02.2005 16:00:00.000,1.31640
13.02.2005 16:00:00.000,1.31640
14.02.2005 16:00:00.000,1.31640
15.02.2005 16:00:00.000,1.31710
16.02.2005 16:00:00.000,1.31020
17.02.2005 16:00:00.000,1.32250
18.02.2005 16:00:00.000,1.32790
19.02.2005 16:00:00.000,1.33450
20.02.2005 16:00:00.000,1.33450
21.02.2005 16:00:00.000,1.33450
22.02.2005 16:00:00.000,1.33510
23.02.2005 16:00:00.000,1.32860
24.02.2005 16:00:00.000,1.33520
25.02.2005 16:00:00.000,1.34330
26.02.2005 16:00:00.000,1.33350
27.02.2005 16:00:00.000,1.33350
28.02.2005 16:00:00.000,1.33350
01.03.2005 16:00:00.000,1.33730
02.03.2005 16:00:00.000,1.34350
03.03.2005 16:00:00.000,1.34080
04.03.2005 16:00:00.000,1.33340
05.03.2005 16:00:00.000,1.32110
06.03.2005 16:00:00.000,1.32110
07.03.2005 16:00:00.000,1.32110
08.03.2005 16:00:00.000,1.31800
09.03.2005 16:00:00.000,1.32450
10.03.2005 16:00:00.000,1.32450
11.03.2005 16:00:00.000,1.31700
12.03.2005 16:00:00.000,1.33370
13.03.2005 16:00:00.000,1.33370
14.03.2005 16:00:00.000,1.33370
15.03.2005 16:00:00.000,1.33340
16.03.2005 16:00:00.000,1.33310
17.03.2005 16:00:00.000,1.33910
18.03.2005 16:00:00.000,1.32690
19.03.2005 16:00:00.000,1.33350
20.03.2005 16:00:00.000,1.33350
21.03.2005 16:00:00.000,1.33350
22.03.2005 16:00:00.000,1.33310
23.03.2005 16:00:00.000,1.33190
24.03.2005 16:00:00.000,1.33830
25.03.2005 16:00:00.000,1.33030
26.03.2005 16:00:00.000,1.31790
27.03.2005 16:00:00.000,1.31790
28.03.2005 16:00:00.000,1.31790
29.03.2005 16:00:00.000,1.30890
30.03.2005 16:00:00.000,1.30690
31.03.2005 16:00:00.000,1.31180
01.04.2005 16:00:00.000,1.30740
02.04.2005 16:00:00.000,1.31400
03.04.2005 17:00:00.000,1.31400
04.04.2005 17:00:00.000,1.31400
05.04.2005 17:00:00.000,1.31330
06.04.2005 17:00:00.000,1.31120
07.04.2005 17:00:00.000,1.31020
08.04.2005 17:00:00.000,1.32700
09.04.2005 17:00:00.000,1.32790
10.04.2005 17:00:00.000,1.32790
11.04.2005 17:00:00.000,1.32790
12.04.2005 17:00:00.000,1.33580
13.04.2005 17:00:00.000,1.33580
14.04.2005 17:00:00.000,1.34450
15.04.2005 17:00:00.000,1.34440
16.04.2005 17:00:00.000,1.34440
17.04.2005 17:00:00.000,1.34440
18.04.2005 17:00:00.000,1.34440
19.04.2005 17:00:00.000,1.34580
20.04.2005 17:00:00.000,1.35670
21.04.2005 17:00:00.000,1.35970
22.04.2005 17:00:00.000,1.35560
23.04.2005 17:00:00.000,1.36110
24.04.2005 17:00:00.000,1.36110
25.04.2005 17:00:00.000,1.36110
26.04.2005 17:00:00.000,1.35140
27.04.2005 17:00:00.000,1.35220
28.04.2005 17:00:00.000,1.37500
29.04.2005 17:00:00.000,1.37400
30.04.2005 17:00:00.000,1.37200
01.05.2005 17:00:00.000,1.37200
02.05.2005 17:00:00.000,1.37200
03.05.2005 17:00:00.000,1.37190
04.05.2005 17:00:00.000,1.37170
05.05.2005 17:00:00.000,1.37240
06.05.2005 17:00:00.000,1.37600
07.05.2005 17:00:00.000,1.38400
08.05.2005 17:00:00.000,1.38400
09.05.2005 17:00:00.000,1.38400
10.05.2005 17:00:00.000,1.39050
11.05.2005 17:00:00.000,1.38490
12.05.2005 17:00:00.000,1.38670
13.05.2005 17:00:00.000,1.39440
14.05.2005 17:00:00.000,1.38970
15.05.2005 17:00:00.000,1.38970
16.05.2005 17:00:00.000,1.38970
17.05.2005 17:00:00.000,1.39390
18.05.2005 17:00:00.000,1.39140
19.05.2005 17:00:00.000,1.37710
20.05.2005 17:00:00.000,1.36920
21.05.2005 17:00:00.000,1.37340
22.05.2005 17:00:00.000,1.37340
23.05.2005 17:00:00.000,1.37340
24.05.2005 17:00:00.000,1.37140
25.05.2005 17:00:00.000,1.37120
26.05.2005 17:00:00.000,1.37120
27.05.2005 17:00:00.000,1.35810
28.05.2005 17:00:00.000,1.36200
29.05.2005 17:00:00.000,1.36200
30.05.2005 17:00:00.000,1.36200
31.05.2005 17:00:00.000,1.36370
01.06.2005 17:00:00.000,1.36620
02.06.2005 17:00:00.000,1.36160
03.06.2005 17:00:00.000,1.36140
04.06.2005 17:00:00.000,1.34980
05.06.2005 17:00:00.000,1.34980
06.06.2005 17:00:00.000,1.34980
07.06.2005 17:00:00.000,1.34490
08.06.2005 17:00:00.000,1.34750
09.06.2005 17:00:00.000,1.35980
10.06.2005 17:00:00.000,1.35940
11.06.2005 17:00:00.000,1.36300
12.06.2005 17:00:00.000,1.36300
13.06.2005 17:00:00.000,1.36300
14.06.2005 17:00:00.000,1.37730
15.06.2005 17:00:00.000,1.36980
16.06.2005 17:00:00.000,1.37370
17.06.2005 17:00:00.000,1.37400
18.06.2005 17:00:00.000,1.36300
19.06.2005 17:00:00.000,1.36300
20.06.2005 17:00:00.000,1.36300
21.06.2005 17:00:00.000,1.36420
22.06.2005 17:00:00.000,1.35790
23.06.2005 17:00:00.000,1.36020
24.06.2005 17:00:00.000,1.34610
25.06.2005 17:00:00.000,1.35000
26.06.2005 17:00:00.000,1.35000
27.06.2005 17:00:00.000,1.35000
28.06.2005 17:00:00.000,1.34740
29.06.2005 17:00:00.000,1.34630
30.06.2005 17:00:00.000,1.33300
01.07.2005 17:00:00.000,1.33100
02.07.2005 17:00:00.000,1.32290
03.07.2005 17:00:00.000,1.32290
04.07.2005 17:00:00.000,1.32290
05.07.2005 17:00:00.000,1.32380
06.07.2005 17:00:00.000,1.32590
07.07.2005 17:00:00.000,1.32000
08.07.2005 17:00:00.000,1.31690
09.07.2005 17:00:00.000,1.31770
10.07.2005 17:00:00.000,1.31770
11.07.2005 17:00:00.000,1.31770
12.07.2005 17:00:00.000,1.31980
13.07.2005 17:00:00.000,1.31730
14.07.2005 17:00:00.000,1.32270
15.07.2005 17:00:00.000,1.32350
16.07.2005 17:00:00.000,1.31180
17.07.2005 17:00:00.000,1.31180
18.07.2005 17:00:00.000,1.31180
19.07.2005 17:00:00.000,1.30790
20.07.2005 17:00:00.000,1.31340
21.07.2005 17:00:00.000,1.32330
22.07.2005 17:00:00.000,1.31580
23.07.2005 17:00:00.000,1.32170
24.07.2005 17:00:00.000,1.32170
25.07.2005 17:00:00.000,1.32170
26.07.2005 17:00:00.000,1.33120
27.07.2005 17:00:00.000,1.33350
28.07.2005 17:00:00.000,1.32960
29.07.2005 17:00:00.000,1.32590
30.07.2005 17:00:00.000,1.33110
31.07.2005 17:00:00.000,1.33110
01.08.2005 17:00:00.000,1.33080
02.08.2005 17:00:00.000,1.33100
03.08.2005 17:00:00.000,1.31760
04.08.2005 17:00:00.000,1.31530
05.08.2005 17:00:00.000,1.31800
06.08.2005 17:00:00.000,1.31350
07.08.2005 17:00:00.000,1.31350
08.08.2005 17:00:00.000,1.31350
09.08.2005 17:00:00.000,1.31750
10.08.2005 17:00:00.000,1.32030
11.08.2005 17:00:00.000,1.32500
12.08.2005 17:00:00.000,1.33150
13.08.2005 17:00:00.000,1.30910
14.08.2005 17:00:00.000,1.30910
15.08.2005 17:00:00.000,1.30910
16.08.2005 17:00:00.000,1.30620
17.08.2005 17:00:00.000,1.30670
18.08.2005 17:00:00.000,1.30420
19.08.2005 17:00:00.000,1.29630
20.08.2005 17:00:00.000,1.29720
21.08.2005 17:00:00.000,1.29720
22.08.2005 17:00:00.000,1.29720
23.08.2005 17:00:00.000,1.30690
24.08.2005 17:00:00.000,1.30580
25.08.2005 17:00:00.000,1.30610
26.08.2005 17:00:00.000,1.30750
27.08.2005 17:00:00.000,1.31320
28.08.2005 17:00:00.000,1.31320
29.08.2005 17:00:00.000,1.31320
30.08.2005 17:00:00.000,1.31790
31.08.2005 17:00:00.000,1.31270
01.09.2005 17:00:00.000,1.30550
02.09.2005 17:00:00.000,1.30080
03.09.2005 17:00:00.000,1.29970
04.09.2005 17:00:00.000,1.29970
05.09.2005 17:00:00.000,1.29970
06.09.2005 17:00:00.000,1.29830
07.09.2005 17:00:00.000,1.28820
08.09.2005 17:00:00.000,1.29130
09.09.2005 17:00:00.000,1.28770
10.09.2005 17:00:00.000,1.28970
11.09.2005 17:00:00.000,1.28970
12.09.2005 17:00:00.000,1.28970
13.09.2005 17:00:00.000,1.30120
14.09.2005 17:00:00.000,1.29320
15.09.2005 17:00:00.000,1.29610
16.09.2005 17:00:00.000,1.28940
17.09.2005 17:00:00.000,1.29630
18.09.2005 17:00:00.000,1.29630
19.09.2005 17:00:00.000,1.29630
20.09.2005 17:00:00.000,1.29420
21.09.2005 17:00:00.000,1.28790
22.09.2005 17:00:00.000,1.28300
23.09.2005 17:00:00.000,1.27950
24.09.2005 17:00:00.000,1.27410
25.09.2005 17:00:00.000,1.27410
26.09.2005 17:00:00.000,1.27410
27.09.2005 17:00:00.000,1.27170
28.09.2005 17:00:00.000,1.27140
29.09.2005 17:00:00.000,1.26870
30.09.2005 17:00:00.000,1.26130
01.10.2005 17:00:00.000,1.26120
02.10.2005 17:00:00.000,1.26120
03.10.2005 17:00:00.000,1.26120
04.10.2005 17:00:00.000,1.27200
05.10.2005 17:00:00.000,1.26170
06.10.2005 17:00:00.000,1.26080
07.10.2005 17:00:00.000,1.26090
08.10.2005 17:00:00.000,1.25160
09.10.2005 17:00:00.000,1.25160
10.10.2005 17:00:00.000,1.25160
11.10.2005 17:00:00.000,1.25450
12.10.2005 17:00:00.000,1.25540
13.10.2005 17:00:00.000,1.25850
14.10.2005 17:00:00.000,1.25520
15.10.2005 17:00:00.000,1.25410
16.10.2005 17:00:00.000,1.25410
17.10.2005 17:00:00.000,1.25410
18.10.2005 17:00:00.000,1.25750
19.10.2005 17:00:00.000,1.25760
20.10.2005 17:00:00.000,1.24530
21.10.2005 17:00:00.000,1.24400
22.10.2005 17:00:00.000,1.23480
23.10.2005 17:00:00.000,1.23480
24.10.2005 17:00:00.000,1.23480
25.10.2005 17:00:00.000,1.22110
26.10.2005 17:00:00.000,1.22490
27.10.2005 17:00:00.000,1.22590
28.10.2005 17:00:00.000,1.22250
29.10.2005 17:00:00.000,1.21780
30.10.2005 16:00:00.000,1.21780
31.10.2005 16:00:00.000,1.21800
01.11.2005 16:00:00.000,1.22270
02.11.2005 16:00:00.000,1.22570
03.11.2005 16:00:00.000,1.20680
04.11.2005 16:00:00.000,1.20690
05.11.2005 16:00:00.000,1.19720
06.11.2005 16:00:00.000,1.19720
07.11.2005 16:00:00.000,1.19640
08.11.2005 16:00:00.000,1.19390
09.11.2005 16:00:00.000,1.19980
10.11.2005 16:00:00.000,1.19560
11.11.2005 16:00:00.000,1.19590
12.11.2005 16:00:00.000,1.19250
13.11.2005 16:00:00.000,1.19250
14.11.2005 16:00:00.000,1.19300
15.11.2005 16:00:00.000,1.20130
16.11.2005 16:00:00.000,1.19480
17.11.2005 16:00:00.000,1.19330
18.11.2005 16:00:00.000,1.20590
19.11.2005 16:00:00.000,1.19340
20.11.2005 16:00:00.000,1.19340
21.11.2005 16:00:00.000,1.19340
22.11.2005 16:00:00.000,1.18530
23.11.2005 16:00:00.000,1.18590
24.11.2005 16:00:00.000,1.17980
25.11.2005 16:00:00.000,1.17660
26.11.2005 16:00:00.000,1.17680
27.11.2005 16:00:00.000,1.17680
28.11.2005 16:00:00.000,1.17770
29.11.2005 16:00:00.000,1.18540
30.11.2005 16:00:00.000,1.18710
01.12.2005 16:00:00.000,1.18310
02.12.2005 16:00:00.000,1.19440
03.12.2005 16:00:00.000,1.19060
04.12.2005 16:00:00.000,1.19060
05.12.2005 16:00:00.000,1.19120
06.12.2005 16:00:00.000,1.20050
07.12.2005 16:00:00.000,1.20780
08.12.2005 16:00:00.000,1.21650
09.12.2005 16:00:00.000,1.22220
10.12.2005 16:00:00.000,1.22470
11.12.2005 16:00:00.000,1.22470
12.12.2005 16:00:00.000,1.22550
13.12.2005 16:00:00.000,1.22770
14.12.2005 16:00:00.000,1.23760
15.12.2005 16:00:00.000,1.22550
16.12.2005 16:00:00.000,1.23390
17.12.2005 16:00:00.000,1.22760
18.12.2005 16:00:00.000,1.22760
19.12.2005 16:00:00.000,1.22800
20.12.2005 16:00:00.000,1.22890
21.12.2005 16:00:00.000,1.22770
22.12.2005 16:00:00.000,1.23950
23.12.2005 16:00:00.000,1.23320
24.12.2005 16:00:00.000,1.22850
25.12.2005 16:00:00.000,1.22850
26.12.2005 16:00:00.000,1.23140
27.12.2005 16:00:00.000,1.21770
28.12.2005 16:00:00.000,1.21640
29.12.2005 16:00:00.000,1.20900
30.12.2005 16:00:00.000,1.20400
31.12.2005 16:00:00.000,1.20280
01.01.2006 16:00:00.000,1.20040
02.01.2006 16:00:00.000,1.20790
03.01.2006 16:00:00.000,1.22120
04.01.2006 16:00:00.000,1.22430
05.01.2006 16:00:00.000,1.23490
06.01.2006 16:00:00.000,1.23080
07.01.2006 16:00:00.000,1.23080
08.01.2006 16:00:00.000,1.23150
09.01.2006 16:00:00.000,1.22100
10.01.2006 16:00:00.000,1.21860
11.01.2006 16:00:00.000,1.20130
12.01.2006 16:00:00.000,1.20230
13.01.2006 16:00:00.000,1.21570
14.01.2006 16:00:00.000,1.21570
15.01.2006 16:00:00.000,1.21730
16.01.2006 16:00:00.000,1.21850
17.01.2006 16:00:00.000,1.22410
18.01.2006 16:00:00.000,1.22790
19.01.2006 16:00:00.000,1.23330
20.01.2006 16:00:00.000,1.22180
21.01.2006 16:00:00.000,1.22180
22.01.2006 16:00:00.000,1.22130
23.01.2006 16:00:00.000,1.22370
24.01.2006 16:00:00.000,1.23490
25.01.2006 16:00:00.000,1.23290
26.01.2006 16:00:00.000,1.23750
27.01.2006 16:00:00.000,1.23890
28.01.2006 16:00:00.000,1.23890
29.01.2006 16:00:00.000,1.23990
30.01.2006 16:00:00.000,1.24030
31.01.2006 16:00:00.000,1.23160
01.02.2006 16:00:00.000,1.23740
02.02.2006 16:00:00.000,1.24040
03.02.2006 16:00:00.000,1.24920
04.02.2006 16:00:00.000,1.24920
05.02.2006 16:00:00.000,1.24930
06.02.2006 16:00:00.000,1.25520
07.02.2006 16:00:00.000,1.24900
08.02.2006 16:00:00.000,1.24770
09.02.2006 16:00:00.000,1.24190
10.02.2006 16:00:00.000,1.23660
11.02.2006 16:00:00.000,1.23660
12.02.2006 16:00:00.000,1.23640
13.02.2006 16:00:00.000,1.23400
14.02.2006 16:00:00.000,1.23080
15.02.2006 16:00:00.000,1.23660
16.02.2006 16:00:00.000,1.22810
17.02.2006 16:00:00.000,1.23130
18.02.2006 16:00:00.000,1.23130
19.02.2006 16:00:00.000,1.23090
20.02.2006 16:00:00.000,1.23390
21.02.2006 16:00:00.000,1.22590
22.02.2006 16:00:00.000,1.24810
23.02.2006 16:00:00.000,1.24050
24.02.2006 16:00:00.000,1.23770
25.02.2006 16:00:00.000,1.23770
26.02.2006 16:00:00.000,1.23780
27.02.2006 16:00:00.000,1.23470
28.02.2006 16:00:00.000,1.24050
01.03.2006 16:00:00.000,1.23810
02.03.2006 16:00:00.000,1.24370
03.03.2006 16:00:00.000,1.23110
04.03.2006 16:00:00.000,1.23110
05.03.2006 16:00:00.000,1.23100
06.03.2006 16:00:00.000,1.22860
07.03.2006 16:00:00.000,1.21240
08.03.2006 16:00:00.000,1.20630
09.03.2006 16:00:00.000,1.20250
10.03.2006 16:00:00.000,1.20590
11.03.2006 16:00:00.000,1.20590
12.03.2006 16:00:00.000,1.20340
13.03.2006 16:00:00.000,1.20740
14.03.2006 16:00:00.000,1.20720
15.03.2006 16:00:00.000,1.20350
16.03.2006 16:00:00.000,1.20120
17.03.2006 16:00:00.000,1.20180
18.03.2006 16:00:00.000,1.20180
19.03.2006 16:00:00.000,1.20300
20.03.2006 16:00:00.000,1.21100
21.03.2006 16:00:00.000,1.20900
22.03.2006 16:00:00.000,1.21605
23.03.2006 16:00:00.000,1.21565
24.03.2006 16:00:00.000,1.21805
25.03.2006 16:00:00.000,1.21805
26.03.2006 16:00:00.000,1.21785
27.03.2006 16:00:00.000,1.21695
28.03.2006 16:00:00.000,1.21025
29.03.2006 16:00:00.000,1.21675
30.03.2006 16:00:00.000,1.20975
31.03.2006 16:00:00.000,1.21405
01.04.2006 16:00:00.000,1.21405
02.04.2006 17:00:00.000,1.21545
03.04.2006 17:00:00.000,1.22165
04.04.2006 17:00:00.000,1.21905
05.04.2006 17:00:00.000,1.22275
06.04.2006 17:00:00.000,1.22335
07.04.2006 17:00:00.000,1.22865
08.04.2006 17:00:00.000,1.22865
09.04.2006 17:00:00.000,1.22775
10.04.2006 17:00:00.000,1.23315
11.04.2006 17:00:00.000,1.23730
12.04.2006 17:00:00.000,1.23780
13.04.2006 17:00:00.000,1.24270
14.04.2006 17:00:00.000,1.24630
15.04.2006 17:00:00.000,1.24630
16.04.2006 17:00:00.000,1.24520
17.04.2006 17:00:00.000,1.24720
18.04.2006 17:00:00.000,1.23760
19.04.2006 17:00:00.000,1.23890
20.04.2006 17:00:00.000,1.23800
21.04.2006 17:00:00.000,1.23450
22.04.2006 17:00:00.000,1.23450
23.04.2006 17:00:00.000,1.23510
24.04.2006 17:00:00.000,1.23800
25.04.2006 17:00:00.000,1.24450
26.04.2006 17:00:00.000,1.25050
27.04.2006 17:00:00.000,1.25250
28.04.2006 17:00:00.000,1.25820
29.04.2006 17:00:00.000,1.25820
30.04.2006 17:00:00.000,1.26240
01.05.2006 17:00:00.000,1.25510
02.05.2006 17:00:00.000,1.25350
03.05.2006 17:00:00.000,1.24710
04.05.2006 17:00:00.000,1.24610
05.05.2006 17:00:00.000,1.24200
06.05.2006 17:00:00.000,1.24200
07.05.2006 17:00:00.000,1.24210
08.05.2006 17:00:00.000,1.23800
09.05.2006 17:00:00.000,1.23890
10.05.2006 17:00:00.000,1.24760
11.05.2006 17:00:00.000,1.25140
12.05.2006 17:00:00.000,1.26510
13.05.2006 17:00:00.000,1.26510
14.05.2006 17:00:00.000,1.26590
15.05.2006 17:00:00.000,1.26910
16.05.2006 17:00:00.000,1.26580
17.05.2006 17:00:00.000,1.26020
18.05.2006 17:00:00.000,1.25910
19.05.2006 17:00:00.000,1.26560
20.05.2006 17:00:00.000,1.26560
21.05.2006 17:00:00.000,1.26600
22.05.2006 17:00:00.000,1.25860
23.05.2006 17:00:00.000,1.26220
24.05.2006 17:00:00.000,1.26390
25.05.2006 17:00:00.000,1.26590
26.05.2006 17:00:00.000,1.25410
27.05.2006 17:00:00.000,1.25410
28.05.2006 17:00:00.000,1.25680
29.05.2006 17:00:00.000,1.25600
30.05.2006 17:00:00.000,1.25440
31.05.2006 17:00:00.000,1.24740
01.06.2006 17:00:00.000,1.24750
02.06.2006 17:00:00.000,1.24700
03.06.2006 17:00:00.000,1.24700
04.06.2006 17:00:00.000,1.24740
05.06.2006 17:00:00.000,1.24390
06.06.2006 17:00:00.000,1.24630
07.06.2006 17:00:00.000,1.25120
08.06.2006 17:00:00.000,1.25700
09.06.2006 17:00:00.000,1.24970
10.06.2006 17:00:00.000,1.24970
11.06.2006 17:00:00.000,1.25140
12.06.2006 17:00:00.000,1.25570
13.06.2006 17:00:00.000,1.25180
14.06.2006 17:00:00.000,1.23590
15.06.2006 17:00:00.000,1.23600
16.06.2006 17:00:00.000,1.22920
17.06.2006 17:00:00.000,1.22920
18.06.2006 17:00:00.000,1.22900
19.06.2006 17:00:00.000,1.23800
20.06.2006 17:00:00.000,1.23200
21.06.2006 17:00:00.000,1.23460
22.06.2006 17:00:00.000,1.23310
23.06.2006 17:00:00.000,1.23280
24.06.2006 17:00:00.000,1.23280
25.06.2006 17:00:00.000,1.23450
26.06.2006 17:00:00.000,1.23080
27.06.2006 17:00:00.000,1.23120
28.06.2006 17:00:00.000,1.22740
29.06.2006 17:00:00.000,1.22550
30.06.2006 17:00:00.000,1.24150
01.07.2006 17:00:00.000,1.24150
02.07.2006 17:00:00.000,1.24550
03.07.2006 17:00:00.000,1.23880
04.07.2006 17:00:00.000,1.24310
05.07.2006 17:00:00.000,1.23650
06.07.2006 17:00:00.000,1.22820
07.07.2006 17:00:00.000,1.21840
08.07.2006 17:00:00.000,1.21840
09.07.2006 17:00:00.000,1.21870
10.07.2006 17:00:00.000,1.21570
11.07.2006 17:00:00.000,1.20440
12.07.2006 17:00:00.000,1.20750
13.07.2006 17:00:00.000,1.21070
14.07.2006 17:00:00.000,1.22030
15.07.2006 17:00:00.000,1.22030
16.07.2006 17:00:00.000,1.21990
17.07.2006 17:00:00.000,1.21770
18.07.2006 17:00:00.000,1.21920
19.07.2006 17:00:00.000,1.22290
20.07.2006 17:00:00.000,1.21610
21.07.2006 17:00:00.000,1.21860
22.07.2006 17:00:00.000,1.21860
23.07.2006 17:00:00.000,1.22010
24.07.2006 17:00:00.000,1.21810
25.07.2006 17:00:00.000,1.23010
26.07.2006 17:00:00.000,1.23610
27.07.2006 17:00:00.000,1.22990
28.07.2006 17:00:00.000,1.22340
29.07.2006 17:00:00.000,1.22340
30.07.2006 17:00:00.000,1.22400
31.07.2006 17:00:00.000,1.21170
01.08.2006 17:00:00.000,1.21660
02.08.2006 17:00:00.000,1.21560
03.08.2006 17:00:00.000,1.21350
04.08.2006 17:00:00.000,1.21600
05.08.2006 17:00:00.000,1.21600
06.08.2006 17:00:00.000,1.21690
07.08.2006 17:00:00.000,1.21340
08.08.2006 17:00:00.000,1.21320
09.08.2006 17:00:00.000,1.21100
10.08.2006 17:00:00.000,1.20320
11.08.2006 17:00:00.000,1.19690
12.08.2006 17:00:00.000,1.19690
13.08.2006 17:00:00.000,1.19410
14.08.2006 17:00:00.000,1.20030
15.08.2006 17:00:00.000,1.19900
16.08.2006 17:00:00.000,1.21390
17.08.2006 17:00:00.000,1.21850
18.08.2006 17:00:00.000,1.21030
19.08.2006 17:00:00.000,1.21030
20.08.2006 17:00:00.000,1.21220
21.08.2006 17:00:00.000,1.20230
22.08.2006 17:00:00.000,1.19750
23.08.2006 17:00:00.000,1.19030
24.08.2006 17:00:00.000,1.19130
25.08.2006 17:00:00.000,1.19870
26.08.2006 17:00:00.000,1.19870
27.08.2006 17:00:00.000,1.19100
28.08.2006 17:00:00.000,1.19690
29.08.2006 17:00:00.000,1.19160
30.08.2006 17:00:00.000,1.18860
31.08.2006 17:00:00.000,1.18270
01.09.2006 17:00:00.000,1.18690
02.09.2006 17:00:00.000,1.18690
03.09.2006 17:00:00.000,1.18800
04.09.2006 17:00:00.000,1.19110
05.09.2006 17:00:00.000,1.18890
06.09.2006 17:00:00.000,1.18760
07.09.2006 17:00:00.000,1.18070
08.09.2006 17:00:00.000,1.17770
09.09.2006 17:00:00.000,1.17770
10.09.2006 17:00:00.000,1.17600
11.09.2006 17:00:00.000,1.18570
12.09.2006 17:00:00.000,1.18250
13.09.2006 17:00:00.000,1.18130
14.09.2006 17:00:00.000,1.18500
15.09.2006 17:00:00.000,1.17960
16.09.2006 17:00:00.000,1.17960
17.09.2006 17:00:00.000,1.17960
18.09.2006 17:00:00.000,1.16750
19.09.2006 17:00:00.000,1.16920
20.09.2006 17:00:00.000,1.16550
21.09.2006 17:00:00.000,1.17190
22.09.2006 17:00:00.000,1.17000
23.09.2006 17:00:00.000,1.17000
24.09.2006 17:00:00.000,1.17370
25.09.2006 17:00:00.000,1.17020
26.09.2006 17:00:00.000,1.17790
27.09.2006 17:00:00.000,1.17360
28.09.2006 17:00:00.000,1.17160
29.09.2006 17:00:00.000,1.16300
30.09.2006 17:00:00.000,1.16300
01.10.2006 17:00:00.000,1.16300
