Date,Close,Volume
"Oct 9, 2009","1,071.49",0
"Oct 8, 2009","1,065.48",0
"Oct 7, 2009","1,057.57",0
"Oct 6, 2009","1,054.72",0
"Oct 5, 2009","1,040.46",0
"Oct 2, 2009","1,025.21",0
"Oct 1, 2009","1,029.85",0
"Sep 30, 2009","1,057.07",0
"Sep 29, 2009","1,060.61",0
"Sep 28, 2009","1,062.98",0
"Sep 25, 2009","1,044.38",0
"Sep 24, 2009","1,050.78",0
"Sep 23, 2009","1,060.87",0
"Sep 22, 2009","1,071.66",0
"Sep 21, 2009","1,064.66",0
"Sep 18, 2009","1,068.30",0
"Sep 17, 2009","1,065.49",0
"Sep 16, 2009","1,068.76",0
"Sep 15, 2009","1,052.63",0
"Sep 14, 2009","1,049.34",0
"Sep 11, 2009","1,042.73",0
"Sep 10, 2009","1,044.14",0
"Sep 9, 2009","1,033.37",0
"Sep 8, 2009","1,025.39",0
"Sep 4, 2009","1,016.40",0
"Sep 3, 2009","1,003.24",0
"Sep 2, 2009",994.75,0
"Sep 1, 2009",998.04,0
"Aug 31, 2009","1,020.62",0
"Aug 28, 2009","1,028.93",0
"Aug 27, 2009","1,030.98",0
"Aug 26, 2009","1,028.12",0
"Aug 25, 2009","1,028.00",0
"Aug 24, 2009","1,025.56",0
"Aug 21, 2009","1,026.13",0
"Aug 20, 2009","1,007.37",0
"Aug 19, 2009",996.46,0
"Aug 18, 2009",989.67,0
"Aug 17, 2009",979.73,0
"Aug 14, 2009","1,004.09",0
"Aug 13, 2009","1,012.73",0
"Aug 12, 2009","1,005.81",0
"Aug 10, 2009","1,007.10",0
"Aug 7, 2009","1,010.48",0
"Aug 6, 2009",997.08,0
"Aug 5, 2009","1,002.72",0
"Aug 4, 2009","1,005.65",0
"Aug 3, 2009","1,002.63",0
"Jul 31, 2009",987.48,0
"Jul 30, 2009",986.75,0
"Jul 29, 2009",975.15,0
"Jul 28, 2009",979.62,0
"Jul 27, 2009",982.18,0
"Jul 24, 2009",979.26,0
"Jul 23, 2009",976.29,0
"Jul 22, 2009",954.07,0
"Jul 21, 2009",954.58,0
"Jul 20, 2009",951.13,0
"Jul 17, 2009",940.38,0
"Jul 16, 2009",940.74,0
"Jul 15, 2009",932.68,0
"Jul 14, 2009",905.84,0
"Jul 13, 2009",901.05,0
"Jul 10, 2009",879.13,0
"Jul 9, 2009",882.68,0
"Jul 8, 2009",879.56,0
"Jul 7, 2009",881.03,0
"Jul 6, 2009",898.72,0
"Jul 3, 2009",896.42,0
"Jul 2, 2009",896.42,0
"Jul 1, 2009",923.33,0
"Jun 30, 2009",919.32,0
"Jun 29, 2009",927.23,0
"Jun 26, 2009",918.90,0
"Jun 25, 2009",920.26,0
"Jun 24, 2009",900.94,0
"Jun 23, 2009",895.10,0
"Jun 22, 2009",893.04,0
"Jun 19, 2009",921.23,0
"Jun 18, 2009",918.37,0
"Jun 17, 2009",910.71,0
"Jun 16, 2009",911.97,0
"Jun 15, 2009",923.72,0
"Jun 12, 2009",946.21,0
"Jun 11, 2009",944.89,0
"Jun 10, 2009",939.15,0
"Jun 9, 2009",942.43,0
"Jun 8, 2009",939.14,0
"Jun 5, 2009",940.09,0
"Jun 4, 2009",942.46,0
"Jun 3, 2009",931.76,0
"Jun 2, 2009",944.74,0
"Jun 1, 2009",942.87,0
"May 29, 2009",919.14,0
"May 28, 2009",906.83,0
"May 27, 2009",893.06,0
"May 26, 2009",910.33,0
"May 22, 2009",887.00,0
"May 21, 2009",888.33,0
"May 20, 2009",903.47,0
"May 19, 2009",908.13,0
"May 18, 2009",909.71,0
"May 15, 2009",882.88,0
"May 14, 2009",893.07,0
"May 13, 2009",883.92,0
"May 12, 2009",908.35,0
"May 11, 2009",909.24,0
"May 8, 2009",929.23,0
"May 7, 2009",907.39,0
"May 6, 2009",919.53,0
"May 5, 2009",903.80,0
"May 4, 2009",907.24,0
"May 1, 2009",877.52,0
"Apr 30, 2009",872.81,0
"Apr 29, 2009",873.64,0
"Apr 28, 2009",855.16,0
"Apr 27, 2009",857.51,0
"Apr 24, 2009",866.23,0
"Apr 23, 2009",851.92,0
"Apr 22, 2009",843.55,0
"Apr 21, 2009",850.08,0
"Apr 20, 2009",832.39,0
"Apr 17, 2009",869.60,0
"Apr 16, 2009",865.30,0
"Apr 15, 2009",852.06,0
"Apr 14, 2009",841.50,0
"Apr 13, 2009",858.73,0
"Apr 9, 2009",856.56,0
"Apr 8, 2009",825.16,0
"Apr 7, 2009",815.55,0
"Apr 6, 2009",835.48,0
"Apr 3, 2009",842.50,0
"Apr 2, 2009",834.38,0
"Apr 1, 2009",811.08,0
"Mar 31, 2009",797.87,0
"Mar 30, 2009",787.53,0
"Mar 27, 2009",815.94,0
"Mar 26, 2009",832.86,0
"Mar 25, 2009",813.88,0
"Mar 24, 2009",806.25,0
"Mar 23, 2009",822.92,0
"Mar 20, 2009",768.54,0
"Mar 19, 2009",784.04,0
"Mar 18, 2009",794.35,0
"Mar 17, 2009",778.12,0
"Mar 16, 2009",753.89,0
"Mar 13, 2009",756.55,0
"Mar 12, 2009",750.74,0
"Mar 11, 2009",721.36,0
"Mar 10, 2009",719.60,0
"Mar 9, 2009",676.53,0
"Mar 6, 2009",683.38,0
"Mar 5, 2009",682.55,0
"Mar 4, 2009",712.87,0
"Mar 3, 2009",696.33,0
"Mar 2, 2009",700.82,0
"Feb 27, 2009",735.09,0
"Feb 26, 2009",752.83,0
"Feb 25, 2009",764.90,0
"Feb 24, 2009",773.14,0
"Feb 23, 2009",743.33,0
"Feb 20, 2009",770.05,0
"Feb 19, 2009",778.94,0
"Feb 18, 2009",788.42,0
"Feb 17, 2009",789.17,0
"Feb 13, 2009",826.84,0
"Feb 12, 2009",835.19,0
"Feb 11, 2009",833.74,0
"Feb 10, 2009",827.16,0
"Feb 9, 2009",869.89,0
"Feb 6, 2009",868.60,0
"Feb 5, 2009",845.85,0
"Feb 4, 2009",832.23,0
"Feb 3, 2009",838.51,0
"Feb 2, 2009",825.44,0
"Jan 30, 2009",825.88,0
"Jan 29, 2009",845.14,0
"Jan 28, 2009",874.09,0
"Jan 27, 2009",845.71,0
"Jan 26, 2009",836.57,0
"Jan 23, 2009",831.95,0
"Jan 22, 2009",827.50,0
"Jan 21, 2009",840.24,0
"Jan 20, 2009",805.22,0
"Jan 16, 2009",850.12,0
"Jan 15, 2009",843.74,0
"Jan 14, 2009",842.62,0
"Jan 13, 2009",871.79,0
"Jan 12, 2009",870.26,0
"Jan 9, 2009",890.35,0
"Jan 8, 2009",909.73,0
"Jan 7, 2009",906.65,0
"Jan 6, 2009",934.70,0
"Jan 5, 2009",927.45,0
"Jan 2, 2009",931.80,0
"Dec 31, 2008",903.25,0
"Dec 30, 2008",890.64,0
"Dec 29, 2008",869.42,0
"Dec 26, 2008",872.80,0
"Dec 24, 2008",865.02,0
"Dec 23, 2008",863.16,0
"Dec 22, 2008",871.63,0
"Dec 19, 2008",887.88,0
"Dec 18, 2008",885.28,0
"Dec 17, 2008",904.42,0
"Dec 16, 2008",913.18,0
"Dec 15, 2008",868.57,0
"Dec 12, 2008",879.73,0
"Dec 11, 2008",873.59,0
"Dec 10, 2008",899.24,0
"Dec 9, 2008",888.67,0
"Dec 8, 2008",909.70,0
"Dec 5, 2008",876.07,0
"Dec 4, 2008",845.22,0
"Dec 3, 2008",870.74,0
"Dec 2, 2008",848.81,0
"Dec 1, 2008",816.21,0
"Nov 28, 2008",896.24,0
"Nov 26, 2008",887.68,0
"Nov 25, 2008",857.39,0
"Nov 24, 2008",851.81,0
"Nov 21, 2008",800.03,0
"Nov 20, 2008",752.44,0
"Nov 19, 2008",806.58,0
"Nov 18, 2008",859.12,0
"Nov 17, 2008",850.75,0
"Nov 14, 2008",873.29,0
"Nov 13, 2008",911.29,0
"Nov 12, 2008",852.30,0
"Nov 11, 2008",898.95,0
"Nov 10, 2008",919.21,0
"Nov 7, 2008",930.99,0
"Nov 6, 2008",904.88,0
"Nov 5, 2008",952.77,0
"Nov 4, 2008","1,005.75",0
"Nov 3, 2008",966.30,0
"Oct 31, 2008",968.75,0
"Oct 30, 2008",954.09,0
"Oct 29, 2008",930.09,0
"Oct 28, 2008",940.51,0
"Oct 27, 2008",848.92,0
"Oct 24, 2008",876.77,0
"Oct 23, 2008",908.11,0
"Oct 22, 2008",896.78,0
"Oct 21, 2008",955.05,0
"Oct 20, 2008",985.40,0
"Oct 17, 2008",940.55,0
"Oct 16, 2008",946.43,0
"Oct 15, 2008",907.84,0
"Oct 14, 2008",998.01,0
"Oct 13, 2008","1,003.35",0
"Oct 10, 2008",899.22,0
"Oct 9, 2008",909.92,0
"Oct 8, 2008",984.94,0
"Oct 7, 2008",996.23,0
"Oct 6, 2008","1,056.89",0
"Oct 3, 2008","1,099.23",0
"Oct 2, 2008","1,114.28",0
"Oct 1, 2008","1,161.06",0
"Sep 30, 2008","1,164.74",0
"Sep 29, 2008","1,106.42",0
"Sep 26, 2008","1,213.27",0
"Sep 25, 2008","1,209.18",0
"Sep 24, 2008","1,185.87",0
"Sep 23, 2008","1,188.22",0
"Sep 22, 2008","1,207.09",0
"Sep 19, 2008","1,255.07",0
"Sep 18, 2008","1,206.51",0
"Sep 17, 2008","1,156.39",0
"Sep 16, 2008","1,213.60",0
"Sep 15, 2008","1,192.69",0
"Sep 12, 2008","1,251.69",0
"Sep 11, 2008","1,249.05",0
"Sep 10, 2008","1,232.04",0
"Sep 9, 2008","1,224.51",0
"Sep 8, 2008","1,267.79",0
"Sep 5, 2008","1,242.31",0
"Sep 4, 2008","1,236.82",0
"Sep 3, 2008","1,274.98",0
"Sep 2, 2008","1,277.57",0
"Sep 1, 2008","1,282.83",0
"Aug 29, 2008","1,282.82",0
"Aug 28, 2008","1,300.68",0
"Aug 27, 2008","1,281.66",0
"Aug 26, 2008","1,271.51",0
"Aug 25, 2008","1,266.84",0
"Aug 22, 2008","1,292.19",0
"Aug 21, 2008","1,277.72",0
"Aug 20, 2008","1,274.54",0
"Aug 19, 2008","1,266.68",0
"Aug 18, 2008","1,278.60",0
"Aug 15, 2008","1,298.19",0
"Aug 14, 2008","1,292.93",0
"Aug 13, 2008","1,285.82",0
"Aug 12, 2008","1,289.59",0
"Aug 11, 2008","1,305.31",0
"Aug 8, 2008","1,296.31",0
"Aug 7, 2008","1,266.06",0
"Aug 6, 2008","1,289.18",0
"Aug 5, 2008","1,284.88",0
"Aug 4, 2008","1,249.01",0
"Aug 1, 2008","1,260.31",0
"Jul 31, 2008","1,267.38",0
"Jul 30, 2008","1,284.26",0
"Jul 29, 2008","1,263.19",0
"Jul 28, 2008","1,234.37",0
"Jul 25, 2008","1,257.76",0
"Jul 24, 2008","1,252.54",0
"Jul 23, 2008","1,282.18",0
"Jul 22, 2008","1,277.00",0
"Jul 21, 2008","1,260.00",0
"Jul 18, 2008","1,260.68",0
"Jul 17, 2008","1,260.31",0
"Jul 16, 2008","1,245.36",0
"Jul 15, 2008","1,214.91",0
"Jul 14, 2008","1,228.30",0
"Jul 11, 2008","1,239.49",0
"Jul 10, 2008","1,253.39",0
"Jul 9, 2008","1,244.68",0
"Jul 8, 2008","1,273.69",0
"Jul 7, 2008","1,252.31",0
"Jul 3, 2008","1,262.90",0
"Jul 2, 2008","1,261.52",0
"Jul 1, 2008","1,284.91",0
"Jun 30, 2008","1,280.00",0
"Jun 27, 2008","1,278.38",0
"Jun 26, 2008","1,283.15",0
"Jun 25, 2008","1,321.97",0
"Jun 24, 2008","1,314.29",0
"Jun 23, 2008","1,318.00",0
"Jun 20, 2008","1,317.93",0
"Jun 19, 2008","1,342.83",0
"Jun 18, 2008","1,337.81",0
"Jun 17, 2008","1,350.93",0
"Jun 16, 2008","1,360.14",0
"Jun 13, 2008","1,357.50",0
"Jun 12, 2008","1,339.87",0
"Jun 11, 2008","1,335.49",0
"Jun 10, 2008","1,358.44",0
"Jun 9, 2008","1,361.76",0
"Jun 6, 2008","1,360.68",0
"Jun 5, 2008","1,404.05",0
"Jun 4, 2008","1,377.20",0
"Jun 3, 2008","1,377.65",0
"Jun 2, 2008","1,385.67",0
"May 30, 2008","1,400.38",0
"May 29, 2008","1,398.26",0
"May 28, 2008","1,390.84",0
"May 27, 2008","1,385.35",0
"May 23, 2008","1,375.93",0
"May 22, 2008","1,394.35",0
"May 21, 2008","1,390.71",0
"May 20, 2008","1,413.40",0
"May 19, 2008","1,426.63",0
"May 16, 2008","1,425.35",0
"May 15, 2008","1,423.57",0
"May 14, 2008","1,408.66",0
"May 13, 2008","1,403.04",0
"May 12, 2008","1,403.58",0
"May 9, 2008","1,388.28",0
"May 8, 2008","1,397.68",0
"May 7, 2008","1,392.57",0
"May 6, 2008","1,418.26",0
"May 5, 2008","1,407.49",0
"May 2, 2008","1,413.90",0
"May 1, 2008","1,409.34",0
"Apr 30, 2008","1,385.59",0
"Apr 29, 2008","1,390.94",0
"Apr 28, 2008","1,396.37",0
"Apr 25, 2008","1,397.84",0
"Apr 24, 2008","1,388.82",0
"Apr 23, 2008","1,379.93",0
"Apr 22, 2008","1,375.94",0
"Apr 21, 2008","1,388.17",0
"Apr 18, 2008","1,390.33",0
"Apr 17, 2008","1,365.56",0
"Apr 16, 2008","1,364.71",0
"Apr 15, 2008","1,334.43",0
"Apr 14, 2008","1,328.32",0
"Apr 11, 2008","1,332.83",0
"Apr 10, 2008","1,360.55",0
"Apr 9, 2008","1,354.49",0
"Apr 8, 2008","1,365.54",0
"Apr 7, 2008","1,372.54",0
"Apr 4, 2008","1,370.40",0
"Apr 3, 2008","1,369.31",0
"Apr 2, 2008","1,367.53",0
"Apr 1, 2008","1,370.18",0
"Mar 31, 2008","1,322.70",0
"Mar 28, 2008","1,315.22",0
"Mar 27, 2008","1,325.76",0
"Mar 26, 2008","1,341.13",0
"Mar 25, 2008","1,352.99",0
"Mar 24, 2008","1,349.88",0
"Mar 20, 2008","1,329.51",0
"Mar 19, 2008","1,298.42",0
"Mar 18, 2008","1,330.74",0
"Mar 17, 2008","1,276.60",0
"Mar 14, 2008","1,288.14",0
"Mar 13, 2008","1,315.48",0
"Mar 12, 2008","1,308.77",0
"Mar 11, 2008","1,320.65",0
"Mar 10, 2008","1,273.37",0
"Mar 7, 2008","1,293.37",0
"Mar 6, 2008","1,304.34",0
"Mar 5, 2008","1,333.70",0
"Mar 4, 2008","1,326.75",0
"Mar 3, 2008","1,331.34",0
"Feb 29, 2008","1,330.63",0
"Feb 28, 2008","1,367.68",0
"Feb 27, 2008","1,380.02",0
"Feb 26, 2008","1,381.29",0
"Feb 25, 2008","1,371.80",0
"Feb 22, 2008","1,353.11",0
"Feb 21, 2008","1,342.53",0
"Feb 20, 2008","1,360.03",0
"Feb 19, 2008","1,348.78",0
"Feb 15, 2008","1,349.99",0
"Feb 14, 2008","1,348.86",0
"Feb 13, 2008","1,367.21",0
"Feb 12, 2008","1,348.86",0
"Feb 11, 2008","1,339.13",0
"Feb 8, 2008","1,331.29",0
"Feb 7, 2008","1,336.91",0
"Feb 6, 2008","1,326.45",0
"Feb 5, 2008","1,336.64",0
"Feb 4, 2008","1,380.82",0
"Feb 1, 2008","1,395.42",0
"Jan 31, 2008","1,378.55",0
"Jan 30, 2008","1,355.81",0
"Jan 29, 2008","1,362.30",0
"Jan 28, 2008","1,353.96",0
"Jan 25, 2008","1,330.61",0
"Jan 24, 2008","1,352.07",0
"Jan 23, 2008","1,338.60",0
"Jan 22, 2008","1,310.50",0
"Jan 18, 2008","1,325.19",0
"Jan 17, 2008","1,333.25",0
"Jan 16, 2008","1,373.20",0
"Jan 15, 2008","1,380.95",0
"Jan 14, 2008","1,416.25",0
"Jan 11, 2008","1,401.02",0
"Jan 10, 2008","1,420.33",0
"Jan 9, 2008","1,409.13",0
"Jan 8, 2008","1,390.19",0
"Jan 7, 2008","1,416.18",0
"Jan 4, 2008","1,411.63",0
"Jan 3, 2008","1,447.16",0
"Jan 2, 2008","1,447.16",0
"Dec 31, 2007","1,468.36",0
"Dec 28, 2007","1,478.49",0
"Dec 27, 2007","1,476.27",0
"Dec 26, 2007","1,497.66",0
"Dec 24, 2007","1,496.45",0
"Dec 21, 2007","1,484.46",0
"Dec 20, 2007","1,460.12",0
"Dec 19, 2007","1,453.00",0
"Dec 18, 2007","1,454.98",0
"Dec 17, 2007","1,445.90",0
"Dec 14, 2007","1,467.95",0
"Dec 13, 2007","1,488.41",0
"Dec 12, 2007","1,486.59",0
"Dec 11, 2007","1,477.65",0
"Dec 10, 2007","1,515.96",0
"Dec 7, 2007","1,504.66",0
"Dec 6, 2007","1,507.34",0
"Dec 5, 2007","1,485.01",0
"Dec 4, 2007","1,462.79",0
"Dec 3, 2007","1,472.42",0
"Nov 30, 2007","1,481.14",0
"Nov 29, 2007","1,469.72",0
"Nov 28, 2007","1,469.02",0
"Nov 27, 2007","1,428.23",0
"Nov 26, 2007","1,407.22",0
"Nov 23, 2007","1,440.70",0
"Nov 21, 2007","1,416.77",0
"Nov 20, 2007","1,439.70",0
"Nov 19, 2007","1,433.27",0
"Nov 16, 2007","1,458.74",0
"Nov 15, 2007","1,451.15",0
"Nov 14, 2007","1,470.58",0
"Nov 13, 2007","1,481.05",0
"Nov 12, 2007","1,439.18",0
"Nov 9, 2007","1,453.70",0
"Nov 8, 2007","1,474.77",0
"Nov 7, 2007","1,475.62",0
"Nov 6, 2007","1,520.27",0
"Nov 5, 2007","1,502.17",0
"Nov 2, 2007","1,509.65",0
"Nov 1, 2007","1,508.44",0
"Oct 31, 2007","1,549.38",0
"Oct 30, 2007","1,531.02",0
"Oct 29, 2007","1,540.98",0
"Oct 26, 2007","1,535.28",0
"Oct 25, 2007","1,514.40",0
"Oct 24, 2007","1,515.88",0
"Oct 23, 2007","1,519.59",0
"Oct 22, 2007","1,506.33",0
"Oct 19, 2007","1,500.63",0
"Oct 18, 2007","1,540.08",0
"Oct 17, 2007","1,541.24",0
"Oct 16, 2007","1,538.53",0
"Oct 15, 2007","1,548.71",0
"Oct 12, 2007","1,561.80",0
"Oct 11, 2007","1,554.41",0
"Oct 10, 2007","1,562.47",0
"Oct 9, 2007","1,565.15",0
"Oct 8, 2007","1,552.58",0
"Oct 5, 2007","1,557.59",0
"Oct 4, 2007","1,542.84",0
"Oct 3, 2007","1,539.59",0
"Oct 2, 2007","1,546.63",0
"Oct 1, 2007","1,547.04",0
"Sep 28, 2007","1,526.75",0
"Sep 27, 2007","1,531.38",0
"Sep 26, 2007","1,525.42",0
"Sep 25, 2007","1,517.21",0
"Sep 24, 2007","1,517.73",0
"Sep 21, 2007","1,525.75",0
"Sep 20, 2007","1,518.75",0
"Sep 19, 2007","1,529.03",0
"Sep 18, 2007","1,519.78",0
"Sep 17, 2007","1,476.65",0
"Sep 14, 2007","1,484.25",0
"Sep 13, 2007","1,483.95",0
"Sep 12, 2007","1,471.56",0
"Sep 11, 2007","1,471.49",0
"Sep 10, 2007","1,451.70",0
"Sep 7, 2007","1,453.55",0
"Sep 6, 2007","1,478.55",0
"Sep 5, 2007","1,472.29",0
"Sep 4, 2007","1,489.42",0
"Aug 31, 2007","1,473.99",0
"Aug 30, 2007","1,457.64",0
"Aug 29, 2007","1,463.76",0
"Aug 28, 2007","1,432.36",0
"Aug 27, 2007","1,466.79",0
"Aug 24, 2007","1,479.37",0
"Aug 23, 2007","1,462.50",0
"Aug 22, 2007","1,464.07",0
"Aug 21, 2007","1,447.12",0
"Aug 20, 2007","1,445.55",0
"Aug 17, 2007","1,445.94",0
"Aug 16, 2007","1,411.27",0
"Aug 15, 2007","1,406.70",0
"Aug 14, 2007","1,426.54",0
"Aug 13, 2007","1,452.92",0
"Aug 10, 2007","1,453.64",0
"Aug 9, 2007","1,453.09",0
"Aug 8, 2007","1,497.49",0
"Aug 7, 2007","1,476.71",0
"Aug 6, 2007","1,467.67",0
"Aug 3, 2007","1,433.06",0
"Aug 2, 2007","1,472.20",0
"Aug 1, 2007","1,465.81",0
"Jul 31, 2007","1,455.27",0
"Jul 30, 2007","1,473.91",0
"Jul 27, 2007","1,458.95",0
"Jul 26, 2007","1,482.66",0
"Jul 25, 2007","1,518.09",0
"Jul 24, 2007","1,511.04",0
"Jul 23, 2007","1,541.57",0
"Jul 20, 2007","1,534.10",0
"Jul 19, 2007","1,553.08",0
"Jul 18, 2007","1,546.17",0
"Jul 17, 2007","1,549.37",0
"Jul 16, 2007","1,549.52",0
"Jul 13, 2007","1,552.50",0
"Jul 12, 2007","1,547.70",0
"Jul 11, 2007","1,518.76",0
"Jul 10, 2007","1,510.12",0
"Jul 9, 2007","1,531.85",0
"Jul 6, 2007","1,525.88","22,469"
"Jul 5, 2007","1,525.40","27,154"
"Jul 3, 2007","1,524.87","21,591"
"Jul 2, 2007","1,519.43","35,556"
"Jun 29, 2007","1,503.35","48,510"
"Jun 28, 2007","1,505.71","30,101"
"Jun 27, 2007","1,506.34","41,243"
"Jun 26, 2007","1,492.89","39,302"
"Jun 25, 2007","1,497.74","35,834"
"Jun 22, 2007","1,502.56","35,273"
"Jun 21, 2007","1,522.19","41,084"
"Jun 20, 2007","1,512.84","33,978"
"Jun 19, 2007","1,533.70","32,448"
"Jun 18, 2007","1,531.05","27,292"
"Jun 15, 2007","1,532.91","36,999"
"Jun 14, 2007","1,522.97","72,246"
"Jun 13, 2007","1,515.67","72,178"
"Jun 12, 2007","1,493.00","105,830"
"Jun 11, 2007","1,509.12","100,851"
"Jun 8, 2007","1,507.67","92,692"
"Jun 7, 2007","1,490.72","118,915"
"Jun 6, 2007","1,517.38","120,558"
"Jun 5, 2007","1,530.95","124,841"
"Jun 4, 2007","1,539.18","66,079"
"Jun 1, 2007","1,536.34","61,309"
"May 31, 2007","1,530.62",0
"May 30, 2007","1,530.23",0
"May 29, 2007","1,518.11",0
"May 25, 2007","1,515.73",0
"May 24, 2007","1,507.51",0
"May 23, 2007","1,522.28",0
"May 22, 2007","1,524.12",0
"May 21, 2007","1,525.10",0
"May 18, 2007","1,522.75",0
"May 17, 2007","1,512.75",0
"May 16, 2007","1,514.14",0
"May 15, 2007","1,501.19",0
"May 14, 2007","1,503.15",0
"May 11, 2007","1,505.85",0
"May 10, 2007","1,491.47",0
"May 9, 2007","1,512.58",0
"May 8, 2007","1,507.72",0
"May 7, 2007","1,509.48",0
"May 4, 2007","1,505.62",0
"May 3, 2007","1,502.39",0
"May 2, 2007","1,495.92",0
"May 1, 2007","1,486.30",0
"Apr 30, 2007","1,482.37",0
"Apr 27, 2007","1,494.07",0
"Apr 26, 2007","1,494.25",0
"Apr 25, 2007","1,495.42",0
"Apr 24, 2007","1,480.41",0
"Apr 23, 2007","1,480.93",0
"Apr 20, 2007","1,484.35",0
"Apr 19, 2007","1,470.73",0
"Apr 18, 2007","1,472.50",0
"Apr 17, 2007","1,471.48",0
"Apr 16, 2007","1,468.47",0
"Apr 13, 2007","1,452.85",0
"Apr 12, 2007","1,447.80",0
"Apr 11, 2007","1,438.87",0
"Apr 10, 2007","1,448.39",0
"Apr 9, 2007","1,444.61",0
"Apr 5, 2007","1,443.76",0
"Apr 4, 2007","1,439.37",0
"Apr 3, 2007","1,437.77",0
"Apr 2, 2007","1,424.55",0
"Mar 30, 2007","1,420.86",0
"Mar 29, 2007","1,422.53",0
"Mar 28, 2007","1,417.23",0
"Mar 27, 2007","1,428.61",0
"Mar 26, 2007","1,437.50",0
"Mar 23, 2007","1,436.11",0
"Mar 22, 2007","1,434.54",0
"Mar 21, 2007","1,435.04",0
"Mar 20, 2007","1,410.94",0
"Mar 19, 2007","1,402.06",0
"Mar 16, 2007","1,386.95",0
"Mar 15, 2007","1,392.28",0
"Mar 14, 2007","1,387.17",0
"Mar 13, 2007","1,377.95",0
"Mar 12, 2007","1,406.60",0
"Mar 9, 2007","1,402.85",0
"Mar 8, 2007","1,401.89",0
"Mar 7, 2007","1,391.97",0
"Mar 6, 2007","1,395.41",0
"Mar 5, 2007","1,374.12",0
"Mar 2, 2007","1,387.17",0
"Mar 1, 2007","1,403.17",0
"Feb 28, 2007","1,406.82",0
"Feb 27, 2007","1,399.04",0
"Feb 26, 2007","1,449.37",0
"Feb 23, 2007","1,451.19",0
"Feb 22, 2007","1,456.38",0
"Feb 21, 2007","1,457.63",0
"Feb 20, 2007","1,459.68",0
"Feb 16, 2007","1,455.54",0
"Feb 15, 2007","1,456.81",0
"Feb 14, 2007","1,455.30",0
"Feb 13, 2007","1,444.26",0
"Feb 12, 2007","1,433.37",0
"Feb 9, 2007","1,438.06",0
"Feb 8, 2007","1,448.31",0
"Feb 7, 2007","1,450.02",0
"Feb 6, 2007","1,448.00",0
"Feb 5, 2007","1,446.99",0
"Feb 2, 2007","1,448.39",0
"Feb 1, 2007","1,445.94",0
"Jan 31, 2007","1,438.24",0
"Jan 30, 2007","1,428.82",0
"Jan 29, 2007","1,420.62",0
"Jan 26, 2007","1,422.18",0
"Jan 25, 2007","1,423.90",0
"Jan 24, 2007","1,440.13",0
"Jan 23, 2007","1,427.99",0
"Jan 22, 2007","1,422.95",0
"Jan 19, 2007","1,430.50",0
"Jan 18, 2007","1,426.37",0
"Jan 17, 2007","1,430.62",0
"Jan 16, 2007","1,431.90",0
"Jan 12, 2007","1,430.73",0
"Jan 11, 2007","1,423.82",0
"Jan 10, 2007","1,414.85",0
"Jan 9, 2007","1,412.11",0
"Jan 8, 2007","1,412.84",0
"Jan 5, 2007","1,409.71",0
"Jan 4, 2007","1,418.34",0
"Jan 3, 2007","1,416.60",0
"Dec 29, 2006","1,418.30",0
"Dec 28, 2006","1,424.73",0
"Dec 27, 2006","1,426.84",0
"Dec 26, 2006","1,416.90",0
"Dec 22, 2006","1,410.76",0
"Dec 21, 2006","1,418.30",0
"Dec 20, 2006","1,423.53",0
"Dec 19, 2006","1,425.55",0
"Dec 18, 2006","1,422.48",0
"Dec 15, 2006","1,427.09",0
"Dec 14, 2006","1,425.49",0
"Dec 13, 2006","1,413.21",0
"Dec 12, 2006","1,411.56",0
"Dec 11, 2006","1,413.04",0
"Dec 8, 2006","1,409.84",0
"Dec 7, 2006","1,407.29",0
"Dec 6, 2006","1,412.90",0
"Dec 5, 2006","1,414.76",0
"Dec 4, 2006","1,409.12",0
"Dec 1, 2006","1,396.71",0
"Nov 30, 2006","1,400.63",0
"Nov 29, 2006","1,399.48",0
"Nov 28, 2006","1,386.72",0
"Nov 27, 2006","1,381.90",0
"Nov 24, 2006","1,400.95",0
"Nov 22, 2006","1,406.09",0
"Nov 21, 2006","1,402.81",0
"Nov 20, 2006","1,400.50",0
"Nov 17, 2006","1,401.20",0
"Nov 16, 2006","1,399.76",0
"Nov 15, 2006","1,396.57",0
"Nov 14, 2006","1,393.22",0
"Nov 13, 2006","1,384.42",0
"Nov 10, 2006","1,380.90",0
"Nov 9, 2006","1,378.33",0
"Nov 8, 2006","1,385.72",0
"Nov 7, 2006","1,382.84",0
"Nov 6, 2006","1,379.78",0
"Nov 3, 2006","1,364.30",0
"Nov 2, 2006","1,367.34",0
"Nov 1, 2006","1,367.81",0
"Oct 31, 2006","1,377.94",0
"Oct 30, 2006","1,377.93",0
"Oct 27, 2006","1,377.34",0
"Oct 26, 2006","1,389.08",0
"Oct 25, 2006","1,382.22",0
"Oct 24, 2006","1,377.38",0
"Oct 23, 2006","1,377.02",0
"Oct 20, 2006","1,368.60",0
"Oct 19, 2006","1,366.96",0
"Oct 18, 2006","1,365.96",0
"Oct 17, 2006","1,364.05",0
"Oct 16, 2006","1,369.05",0
"Oct 13, 2006","1,365.62",0
"Oct 12, 2006","1,362.83",0
"Oct 11, 2006","1,349.95",0
"Oct 10, 2006","1,353.00",0
"Oct 9, 2006","1,350.66",0
"Oct 6, 2006","1,349.58",0
"Oct 5, 2006","1,353.22",0
"Oct 4, 2006","1,350.22",0
