Case ID,Opened,Closed,Status,Address,Category,Request Type,Request Details,Supervisor District,Neighborhood,Latitude,Longitude
1751082,12/03/2012 10:55 AM,01/06/2013 09:16 AM,Closed,"1239 HOWARD ST, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_commercial Not_Offensive,Graffiti on Building_commercial Not_Offensive,6,South of Market,37.775563231,-122.412025419
1751037,12/03/2012 10:47 AM,12/08/2012 06:07 PM,Closed,"209 9TH ST, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_commercial Offensive,Graffiti on Building_commercial Offensive,6,South of Market,37.774952714,-122.412712218
1750986,12/03/2012 10:40 AM,12/03/2012 10:49 AM,Closed,"209 9TH ST, SAN FRANCISCO, CA, 94103",Graffiti Public Property,Graffiti on Public Property - Not_Offensive,Graffiti on Public Property - Not_Offensive,6,South of Market,37.774952714,-122.412712218
1750983,12/03/2012 10:40 AM,12/03/2012 10:56 AM,Closed,"1239 HOWARD ST, SAN FRANCISCO, CA, 94103",Graffiti Public Property,Graffiti on Public Property - Not_Offensive,Graffiti on Public Property - Not_Offensive,6,South of Market,37.775563231,-122.412025419
1750952,12/03/2012 10:34 AM,12/05/2012 06:20 AM,Closed,"3942 22ND ST, SAN FRANCISCO, CA, 94114",Graffiti Public Property,Graffiti on Sidewalk_structure Not_Offensive,Graffiti on Sidewalk_structure Not_Offensive,8,Noe Valley,37.754628907,-122.435287885
1750909,12/03/2012 10:26 AM,12/05/2012 06:20 AM,Closed,Intersection of DIVISADERO ST and HAIGHT ST,Graffiti Public Property,Graffiti on Signal_box Offensive,Graffiti on Signal_box Offensive,5,Hayes Valley,37.771267325,-122.43704505
1750440,12/03/2012 09:27 AM,12/07/2012 06:15 AM,Closed,Intersection of MCALLISTER ST and VAN NESS AVE,Graffiti Public Property,Graffiti on Signal_box Offensive,Graffiti on Signal_box Offensive,6,Van Ness/Civic Center,37.78007463,-122.420247023
1750429,12/03/2012 09:26 AM,12/07/2012 06:16 AM,Closed,Intersection of FRANKLIN ST and MCALLISTER ST,Graffiti Public Property,Graffiti on Pole Offensive,Graffiti on Pole Offensive,6,Van Ness/Civic Center,37.779889888,-122.421891369
1750416,12/03/2012 09:25 AM,12/04/2012 08:14 AM,Closed,Intersection of FRANKLIN ST and FULTON ST,Graffiti Public Property,Graffiti on City_receptacle Offensive,Graffiti on City_receptacle Offensive,6,Van Ness/Civic Center,37.778956975,-122.421709759
1750412,12/03/2012 09:24 AM,01/03/2013 11:11 PM,Closed,Intersection of FRANKLIN ST and OAK ST,Graffiti Private Property,Graffiti on Building_commercial Offensive,Graffiti on Building_commercial Offensive,6,Van Ness/Civic Center,37.775232575,-122.420959324
1750397,12/03/2012 09:22 AM,12/07/2012 06:16 AM,Closed,Intersection of FRANKLIN ST and HAYES ST,Graffiti Public Property,Graffiti on Signal_box Offensive,Graffiti on Signal_box Offensive,6,Van Ness/Civic Center,37.777090851,-122.421330969
1750396,12/03/2012 09:21 AM,12/07/2012 06:16 AM,Closed,Intersection of FELL ST and FRANKLIN ST,Graffiti Public Property,Graffiti on Signal_box Offensive,Graffiti on Signal_box Offensive,6,Van Ness/Civic Center,37.776158788,-122.421147664
1750389,12/03/2012 09:20 AM,12/07/2012 06:16 AM,Closed,Intersection of OAK ST and OCTAVIA ST,Graffiti Public Property,Graffiti on Pole Offensive,Graffiti on Pole Offensive,5,Hayes Valley,37.774825041,-122.424136063
1750386,12/03/2012 09:20 AM,12/05/2012 03:19 PM,Closed,Intersection of 18TH ST and BRYANT ST,Graffiti Private Property,Graffiti on Building_commercial Not_Offensive,Graffiti on Building_commercial Not_Offensive,6,Inner Mission,37.761759319,-122.41011829
1750370,12/03/2012 09:17 AM,12/05/2012 06:19 AM,Closed,Intersection of OAK ST and PIERCE ST,Graffiti Public Property,Graffiti on Pole Offensive,Graffiti on Pole Offensive,5,Hayes Valley,37.773549329,-122.434109394
1750365,12/03/2012 09:16 AM,12/06/2012 06:17 AM,Closed,Intersection of OAK ST and SCOTT ST,Graffiti Public Property,Graffiti on Pole Offensive,Graffiti on Pole Offensive,5,Hayes Valley,37.773346025,-122.435751353
1750356,12/03/2012 09:15 AM,12/13/2012 04:32 AM,Closed,Intersection of BRODERICK ST and OAK ST,Graffiti Public Property,Graffiti on News_rack Offensive,Graffiti on News_rack Offensive,5,Haight Ashbury,37.772922267,-122.439088435
1750347,12/03/2012 09:14 AM,12/05/2012 06:20 AM,Closed,Intersection of BRODERICK ST and OAK ST,Graffiti Public Property,Graffiti on Pole Offensive,Graffiti on Pole Offensive,5,Haight Ashbury,37.772922267,-122.439088435
1750342,12/03/2012 09:13 AM,,Open,Intersection of 22ND ST and MISSION ST,Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,9,Inner Mission,37.755437214,-122.418747005
1750341,12/03/2012 09:13 AM,,Open,Intersection of 23RD ST and MISSION ST,Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,9,Inner Mission,37.753836888,-122.418593233
1750340,12/03/2012 09:13 AM,,Open,"97 LAFAYETTE ST, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,South of Market,37.772665226,-122.416458205
1750339,12/03/2012 09:13 AM,,Open,"1563 MISSION ST, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,South of Market,37.773041594,-122.418077088
1750314,12/03/2012 09:10 AM,12/05/2012 06:20 AM,Closed,Intersection of CENTRAL AVE and OAK ST,Graffiti Public Property,Graffiti on Other_enter_additional_details_below Offensive,Graffiti on Other_enter_additional_details_below Offensive,5,Haight Ashbury,37.772295159,-122.444024138
1750096,12/03/2012 08:42 AM,12/13/2012 03:17 PM,Closed,Intersection of REVERE AVE and SILVER AVE,Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,10,Silver Terrace,37.736433048,-122.39855629
1749934,12/03/2012 08:13 AM,,Open,Intersection of 11TH ST and DIVISION ST,Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,Inner Mission,37.769053454,-122.41081454
1749933,12/03/2012 08:13 AM,,Open,"991 HOWARD ST, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,South of Market,37.779780221,-122.406703842
1749932,12/03/2012 08:13 AM,,Open,"1501 FOLSOM ST, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,South of Market,37.771586491,-122.41400801
1749931,12/03/2012 08:13 AM,,Open,"155 14TH ST, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,Mission,37.768271579,-122.416877742
1749930,12/03/2012 08:13 AM,,Open,"30 OTIS ST, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,South of Market,37.772900315,-122.419398842
1749928,12/03/2012 08:13 AM,,Open,"310 SOUTH VAN NESS AVE, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,Mission,37.768020537,-122.418058164
1749927,12/03/2012 08:13 AM,,Open,"320 12TH ST, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,South of Market,37.770477933,-122.414610979
1749926,12/03/2012 08:13 AM,,Open,"160 14TH ST, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,Mission,37.768702991,-122.417037672
1749925,12/03/2012 08:13 AM,,Open,"1665 FOLSOM ST, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,South of Market,37.770073369,-122.415131729
1749924,12/03/2012 08:13 AM,,Open,"164 14TH ST, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,Mission,37.768766416,-122.416904353
1749923,12/03/2012 08:13 AM,,Open,"333 SOUTH VAN NESS AVE, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,Mission,37.767913851,-122.417389293
1749922,12/03/2012 08:13 AM,,Open,Intersection of 7TH ST and MARKET ST,Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,Van Ness/Civic Center,37.780478352,-122.412511895
1749921,12/03/2012 08:13 AM,,Open,"593 VALENCIA ST, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,Mission,37.76355445,-122.421406454
1749920,12/03/2012 08:13 AM,,Open,"1615 FOLSOM ST, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,South of Market,37.77054637,-122.414879199
1749919,12/03/2012 08:13 AM,,Open,"174 14TH ST, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,Mission,37.768696045,-122.417177638
1749918,12/03/2012 08:13 AM,,Open,"1818 HARRISON ST, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,Mission,37.768193164,-122.413690458
1749916,12/03/2012 08:13 AM,,Open,"286 12TH ST, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,South of Market,37.770896122,-122.415415939
1749915,12/03/2012 08:13 AM,,Open,"361 SOUTH VAN NESS AVE, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,Mission,37.767437894,-122.417603658
1749297,12/02/2012 10:18 PM,,Open,"169 STEUART ST, SAN FRANCISCO, CA, 94105",Graffiti Private Property,Graffiti on Building_commercial Not_Offensive,Graffiti on Building_commercial Not_Offensive,6,Financial District,37.79269899,-122.391981552
1748939,12/02/2012 07:09 PM,01/11/2013 01:03 PM,Closed,"3425 22ND ST, SAN FRANCISCO, CA, 94110",Graffiti Private Property,Graffiti on Building_residential Not_Offensive,Graffiti on Building_residential Not_Offensive,8,Mission,37.754959089,-122.423811835
1748346,12/02/2012 04:08 PM,01/10/2013 02:17 PM,Closed,"2772 SAN BRUNO AVE, SAN FRANCISCO, CA, 94134",Graffiti Private Property,Graffiti on Building_commercial Offensive,Graffiti on Building_commercial Offensive,10,Excelsior,37.726727019,-122.403597999
1747731,12/02/2012 01:45 PM,12/04/2012 06:25 AM,Closed,Intersection of 46TH AVE and WAWONA ST,Graffiti Public Property,Graffiti on City_receptacle Offensive,Graffiti on City_receptacle Offensive,4,Outer Parkside,37.736182199,-122.504227806
1747697,12/02/2012 01:39 PM,,Open,Intersection of DUBOCE AVE and WOODWARD ST,Graffiti Private Property,Graffiti on Building_commercial Not_Offensive,Graffiti on Building_commercial Not_Offensive,6,Inner Mission,37.769917639,-122.420937795
1747625,12/02/2012 01:20 PM,12/04/2012 06:25 AM,Closed,"2026 GREAT HWY, SAN FRANCISCO, CA, 94132",Graffiti Public Property,Graffiti on Sidewalk_structure Not_Offensive,Graffiti on Sidewalk_structure Not_Offensive,7,Lakeshore,37.732467476,-122.506808166
1747615,12/02/2012 01:17 PM,12/13/2012 04:32 AM,Closed,"2650 SLOAT BLVD, SAN FRANCISCO, CA, 94116",Graffiti Public Property,Graffiti on News_rack Not_Offensive,Graffiti on News_rack Not_Offensive,4,Parkside,37.735689785,-122.502912245
1747601,12/02/2012 01:11 PM,,Open,Intersection of 46TH AVE and SLOAT BLVD,Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,4,Outer Parkside,37.735557987,-122.504185029
1747580,12/02/2012 01:05 PM,12/02/2012 01:24 PM,Closed,"2026 GREAT HWY, SAN FRANCISCO, CA, 94132",Graffiti Public Property,Graffiti on Public Property - Not_Offensive,Graffiti on Public Property - Not_Offensive,7,Lakeshore,37.732467476,-122.506808166
1747540,12/02/2012 12:57 PM,,Open,Intersection of GREAT HWY and SLOAT BLVD,Graffiti Public Property,Graffiti on Signal_box Not_Offensive,Graffiti on Signal_box Not_Offensive,4,Outer Parkside,37.735571234,-122.506134483
1747538,12/02/2012 12:56 PM,,Open,Intersection of GREAT HWY and SLOAT BLVD,Graffiti Public Property,Graffiti on Sidewalk_structure Not_Offensive,Graffiti on Sidewalk_structure Not_Offensive,4,Outer Parkside,37.735571234,-122.506134483
1747511,12/02/2012 12:51 PM,,Open,Intersection of 47TH AVE and WAWONA ST,Graffiti Public Property,Graffiti on Pole Not_Offensive,Graffiti on Pole Not_Offensive,4,Outer Parkside,37.736135162,-122.505297078
1747032,12/02/2012 11:03 AM,12/11/2012 10:17 AM,Closed,"1433 SOUTH VAN NESS AVE, SAN FRANCISCO, CA, 94110",Graffiti Public Property,Graffiti on Sidewalk_structure Not_Offensive,Graffiti on Sidewalk_structure Not_Offensive,9,Mission,37.750287929,-122.4157184
1747013,12/02/2012 10:58 AM,12/11/2012 10:17 AM,Closed,"1433 SOUTH VAN NESS AVE, SAN FRANCISCO, CA, 94110",Graffiti Public Property,Graffiti on Pole Not_Offensive,Graffiti on Pole Not_Offensive,9,Mission,37.750287929,-122.4157184
1746954,12/02/2012 10:46 AM,12/11/2012 10:17 AM,Closed,"1433 SOUTH VAN NESS AVE, SAN FRANCISCO, CA, 94110",Graffiti Public Property,Graffiti on Street Not_Offensive,Graffiti on Street Not_Offensive,9,Mission,37.750287929,-122.4157184
1746511,12/02/2012 09:13 AM,,Open,"757 LARKIN ST, SAN FRANCISCO, CA, 94109",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,Downtown/Civic Center,37.784867821,-122.417979316
1746510,12/02/2012 09:13 AM,,Open,"298 11TH ST, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,South of Market,37.771886606,-122.41438775
1746509,12/02/2012 09:13 AM,,Open,"684 ELLIS ST, SAN FRANCISCO, CA, 94109",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,Downtown/Civic Center,37.784448833,-122.417511627
1746508,12/02/2012 09:13 AM,,Open,"250 11TH ST, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,South of Market,37.772334365,-122.414978933
1745999,12/02/2012 05:27 AM,,Open,"100 ARMORY DR, SAN FRANCISCO, CA, 94132",Graffiti Private Property,Graffiti on Building_commercial Not_Offensive,Graffiti on Building_commercial Not_Offensive,7,Lakeshore,37.729332447,-122.503735264
1745997,12/02/2012 05:23 AM,12/12/2012 08:18 AM,Closed,Intersection of 20TH ST and INDIANA ST,Graffiti Private Property,Graffiti on Building_residential Not_Offensive,Graffiti on Building_residential Not_Offensive,10,Potrero Hill,37.76036139,-122.391417467
1745987,12/02/2012 05:04 AM,01/02/2013 09:19 AM,Closed,Intersection of 16TH ST and FLORIDA ST,Graffiti Private Property,Graffiti on Building_commercial Not_Offensive,Graffiti on Building_commercial Not_Offensive,6,Inner Mission,37.76554763,-122.411454466
1745986,12/02/2012 04:55 AM,12/05/2012 04:16 PM,Closed,Intersection of CLAYTON ST and MARKET ST,Graffiti Private Property,Graffiti on Sidewalk_in_front_of_property Not_Offensive,Graffiti on Sidewalk_in_front_of_property Not_Offensive,8,Twin Peaks,37.758192825,-122.443781393
1745985,12/02/2012 04:53 AM,12/11/2012 10:16 AM,Closed,Intersection of CLAYTON ST and MARKET ST,Graffiti Private Property,Graffiti on Sidewalk_in_front_of_property Not_Offensive,Graffiti on Sidewalk_in_front_of_property Not_Offensive,8,Twin Peaks,37.758192825,-122.443781393
1745900,12/02/2012 12:37 AM,12/04/2012 06:25 AM,Closed,Intersection of 12TH ST and SOUTH VAN NESS AVE,Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,South of Market,37.772221839,-122.418351796
1745886,12/02/2012 12:21 AM,01/03/2013 01:12 PM,Closed,"1550 BRYANT ST, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_other Not_Offensive,Graffiti on Building_other Not_Offensive,6,Mission,37.767575005,-122.411157144
1745880,12/02/2012 12:19 AM,12/03/2012 08:23 AM,Closed,"1726 VAN NESS AVE, SAN FRANCISCO, CA, 94109",Graffiti Public Property,Graffiti on Parking_meter Not_Offensive,Graffiti on Parking_meter Not_Offensive,3,Nob Hill,37.791546271,-122.422321133
1745363,12/01/2012 06:45 PM,,Open,"1501 FOLSOM ST, SAN FRANCISCO, CA, 94103",Graffiti Private Property,Graffiti on Building_commercial Not_Offensive,Graffiti on Building_commercial Not_Offensive,6,South of Market,37.771586491,-122.41400801
1745120,12/01/2012 05:00 PM,12/01/2012 07:14 PM,Closed,Intersection of 5TH AVE and CORNWALL ST,Graffiti Public Property,Graffiti on Pole Offensive,Graffiti on Pole Offensive,1,Lake,37.784855805,-122.463482804
1744814,12/01/2012 03:41 PM,,Open,"3840 GEARY BLVD, SAN FRANCISCO, CA, 94118",Graffiti Private Property,Graffiti on Building_commercial Not_Offensive,Graffiti on Building_commercial Not_Offensive,1,Inner Richmond,37.781491902,-122.460676971
1744811,12/01/2012 03:39 PM,12/19/2012 10:17 AM,Closed,"825 POLK ST, SAN FRANCISCO, CA, 94109",Graffiti Private Property,Graffiti on Building_commercial Not_Offensive,Graffiti on Building_commercial Not_Offensive,6,Downtown/Civic Center,37.784259223,-122.419676847
1744803,12/01/2012 03:38 PM,01/07/2013 08:16 AM,Closed,Intersection of BUSH ST and VAN NESS AVE,Graffiti Private Property,Graffiti on Building_commercial Not_Offensive,Graffiti on Building_commercial Not_Offensive,2,Van Ness/Civic Center,37.788489552,-122.421947793
1744796,12/01/2012 03:37 PM,12/04/2012 07:15 AM,Closed,Intersection of CALIFORNIA ST and PRESIDIO AVE,Graffiti Public Property,Graffiti on Pole Offensive,Graffiti on Pole Offensive,2,Pacific Heights,37.787262001,-122.446792111
1744791,12/01/2012 03:35 PM,12/04/2012 06:24 AM,Closed,Intersection of PINE ST and PRESIDIO AVE,Graffiti Public Property,Graffiti on Pole Offensive,Graffiti on Pole Offensive,2,Lower Pacfic Heights,37.786302191,-122.446611193
1744784,12/01/2012 03:34 PM,12/13/2012 04:32 AM,Closed,Intersection of GEARY BLVD and MASONIC AVE,Graffiti Public Property,Graffiti on News_rack Offensive,Graffiti on News_rack Offensive,1,Anza Vista,37.782391531,-122.447301268
1744765,12/01/2012 03:29 PM,12/04/2012 06:24 AM,Closed,Intersection of GROVE ST and MASONIC AVE,Graffiti Public Property,Graffiti on Pole Offensive,Graffiti on Pole Offensive,5,North Panhandle,37.774870753,-122.446283901
1744764,12/01/2012 03:28 PM,12/04/2012 06:25 AM,Closed,Intersection of HAYES ST and MASONIC AVE,Graffiti Public Property,Graffiti on Sidewalk_structure Offensive,Graffiti on Sidewalk_structure Offensive,5,North Panhandle,37.773935028,-122.44609154
